Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
455,0,-666666666,2068,0,9,297,26,22,74078
4636,1767,61344,32856,724,85,3811,7,294,74079
2906,1023,84856,34937,247,0,2159,70,387,74080
1939,637,49635,25431,178,0,1639,0,113,74081
321,105,-666666666,42464,14,0,206,0,4,74082
910,392,70556,36019,105,19,706,0,91,74083
403,207,39063,30120,31,0,302,0,45,74084
2503,1010,38906,24523,659,0,2117,12,78,74085
2244,473,103438,40376,167,500,1411,0,115,74103
12517,5412,50365,33307,2882,839,9085,392,657,74104
26445,12798,65130,61470,4101,2145,19610,403,930,74105
16402,6950,35299,21349,5359,9576,3120,15,591,74106
19416,7937,49971,27041,4278,1575,12742,156,1220,74107
7695,2889,59404,28764,1852,584,4095,637,502,74108
14752,4902,37118,16659,4802,3588,5203,69,1067,74110
21629,9355,54483,30929,3739,2112,14841,240,1315,74112
16969,7442,90282,69555,1345,319,14390,179,575,74114
23127,8234,42245,18547,6213,3289,10947,46,1128,74115
3315,1308,50750,28534,711,292,1520,119,380,74116
25,12,-666666666,-1,0,0,25,0,0,74117
3404,2284,52071,45892,586,251,2538,102,78,74119
5270,2805,63801,56346,625,179,4006,113,243,74120
10445,3739,39507,19609,3393,4997,2787,215,384,74126
15876,6414,47983,26606,3430,4498,8197,61,1194,74127
13554,4412,49596,20676,2967,1386,8260,440,619,74128
18863,7111,49642,23623,4255,3356,10765,469,689,74129
2023,707,43445,19103,532,537,590,67,157,74130
2302,932,74569,40142,257,47,1807,0,277,74131
10813,4197,74809,44969,734,381,7808,557,698,74132
48350,20948,74314,43408,4223,5351,31631,3463,2201,74133
22081,8080,73205,35586,2441,2522,12257,1450,1037,74134
20060,9455,61862,45210,2487,1241,14368,564,979,74135
31715,14599,49669,38930,6066,4961,19315,2077,897,74136
28577,11680,99497,62432,2028,1199,22328,1604,914,74137
18830,7565,54887,29093,2392,2467,11240,558,543,74145
16019,5585,42121,19283,4035,2368,8219,380,566,74146
2177,0,-666666666,4926,0,429,1297,109,23,74171
11093,3950,47889,24334,2034,467,6654,172,2393,74301
2559,1086,72794,40491,283,0,1802,0,483,74330
6950,3281,55240,34794,1113,0,5098,70,1170,74331
1756,645,52875,25376,364,5,1224,58,264,74332
996,363,50313,29580,215,1,587,12,318,74333
4780,1776,55250,27702,784,28,3268,7,665,74337
4879,1764,57685,25797,943,20,2732,98,1208,74338
2323,843,35662,18703,741,20,1295,5,389,74339
178,84,44000,26571,39,0,125,0,32,74340
2293,840,43913,23172,526,0,1289,76,701,74342
3125,1285,43614,23206,571,9,2101,18,598,74343
14436,6415,54717,36831,2389,108,11000,42,1737,74344
7895,2809,46636,43720,1830,6,4178,189,2170,74346
2738,1144,45104,24633,740,14,1676,73,713,74347
850,349,47031,30465,202,0,694,0,122,74349
756,309,51719,27625,167,2,461,10,175,74350
5412,2151,46713,28473,1006,27,2796,21,1622,74352
17071,6521,48242,25298,3065,311,10988,124,3300,74354
238,83,41250,17808,68,1,150,2,47,74358
293,69,46875,12757,68,16,63,11,173,74359
11,8,-666666666,30318,3,0,9,0,0,74360
17213,6474,58074,29267,2769,62,11566,93,3145,74361
2799,1051,51705,24290,479,5,1761,30,731,74363
1934,711,52625,26179,383,1,969,33,675,74364
4589,1612,56343,26164,815,9,1912,3,1960,74365
1445,602,32273,23220,450,0,924,0,403,74366
577,226,42361,21697,120,0,453,0,110,74367
100,29,33125,13331,64,0,58,0,35,74368
1748,666,52500,26150,225,18,1237,0,302,74369
3769,1477,47057,26781,672,10,2505,16,805,74370
15921,6428,39845,24198,4331,4070,7345,95,2357,74401
29294,11380,55114,28011,4417,1671,16904,237,5267,74403
4541,1593,64861,28403,684,272,3052,26,491,74421
1009,412,61098,32938,73,244,610,0,97,74422
853,335,46696,22886,175,4,526,0,167,74423
1075,405,46250,21449,230,16,751,0,32,74425
9131,3469,45533,26347,1951,255,5858,131,1399,74426
1535,684,63255,41422,191,7,1021,7,231,74427
612,280,49375,27831,89,0,498,0,96,74428
15955,5665,70938,32462,1415,484,11868,57,1393,74429
636,299,55855,37339,116,0,577,2,6,74430
894,335,59583,21952,153,0,520,0,247,74431
9977,4046,46069,25183,2007,168,7720,23,1176,74432
9419,3712,73385,34576,1127,115,5057,100,2809,74434
3070,1168,52560,26621,424,8,2007,12,623,74435
5249,2000,57995,30059,645,286,3782,52,503,74436
9148,3630,44091,26073,1898,276,6034,12,1516,74437
373,127,38393,19479,97,0,212,0,81,74438
5692,2011,50838,24825,1165,56,2812,70,2147,74441
713,266,64500,29606,65,0,540,6,44,74442
2828,1038,60862,28406,433,24,1933,3,513,74445
478,182,38333,24488,93,15,238,0,107,74446
15212,5910,42237,27324,2758,2098,8511,143,2373,74447
1520,623,46607,30865,138,18,980,8,344,74450
3830,1675,57041,28535,714,4,1995,0,929,74451
281,123,80236,34570,24,9,119,0,147,74452
3439,1305,62550,31261,358,153,2156,3,694,74454
2799,1119,43424,21898,690,17,2142,11,357,74455
124,43,49219,26369,3,49,53,0,14,74456
210,118,71563,57875,28,0,135,0,69,74457
119,38,-666666666,23337,17,33,35,0,12,74458
73,40,51250,30895,5,34,19,0,1,74459
405,196,85033,32565,59,0,331,0,37,74460
6934,2831,42184,25488,1279,15,4974,43,742,74462
2119,61,33173,2811,31,272,1080,11,407,74463
30812,11579,49755,27854,6351,435,14092,293,10581,74464
14147,5688,55520,31064,1989,632,9516,14,1715,74467
315,125,43438,22657,73,0,244,0,46,74468
2155,703,47868,19835,302,31,1250,4,515,74469
1430,676,69375,34118,211,0,871,33,251,74470
1378,514,43810,28168,380,10,692,15,427,74471
641,253,43438,20908,170,0,482,0,55,74472
9,9,-666666666,-1,0,0,9,0,0,74477
28740,11165,54549,28510,5180,919,20276,154,2155,74501
66,22,35625,18662,11,0,32,0,29,74521
156,86,64038,44149,16,1,107,0,16,74522
5601,2203,39635,22091,1250,82,3933,35,880,74523
10284,3372,47449,24120,1807,407,7047,100,879,74525
127,41,62917,29922,44,5,85,0,8,74528
194,87,48750,21805,42,0,161,0,1,74530
951,311,42344,23355,215,16,750,0,167,74531
952,330,52262,30905,71,0,740,0,97,74533
148,71,-666666666,16743,36,0,125,0,0,74534
92,36,29091,15752,10,0,66,0,11,74535
1522,628,44500,25152,320,11,995,0,238,74536
3929,1520,47097,26062,971,13,2536,25,355,74538
141,67,25625,18270,44,0,75,6,35,74540
369,172,46923,29516,98,0,318,7,16,74543
613,242,52115,33754,95,0,325,3,27,74546
3117,1205,44583,26968,497,36,1878,29,251,74547
134,40,-666666666,28607,24,0,83,0,8,74549
943,383,47150,25680,140,29,643,13,100,74552
1321,528,55769,27661,219,20,825,0,89,74553
1842,811,44554,23804,342,9,1366,0,95,74554
583,220,50000,25258,109,0,416,0,46,74555
287,128,53563,25383,60,0,228,0,2,74556
705,249,41250,24084,185,0,599,4,53,74557
408,148,43750,23439,52,11,285,0,66,74558
441,184,55357,25046,76,0,304,0,23,74560
1857,736,44500,25775,469,14,1231,0,126,74561
670,248,49167,31647,108,17,447,1,123,74562
1940,789,45813,27694,247,25,1192,0,542,74563
473,160,58750,27915,94,0,329,0,8,74565
68,32,38500,20496,6,0,40,0,12,74567
601,206,45962,22929,86,50,369,0,71,74569
1091,448,55000,32754,165,0,892,5,156,74570
3327,1413,40865,24838,649,30,2043,131,885,74571
830,290,42333,26751,122,0,585,0,88,74572
1193,511,35739,23419,247,4,782,0,270,74574
188,94,78235,46628,0,0,104,0,64,74576
223,123,52188,27035,57,0,152,0,60,74577
5582,2200,43750,23330,979,66,3635,11,1221,74578
18994,7087,46365,25615,3711,704,12976,171,1823,74601
12341,4741,77689,41115,1494,90,10202,69,949,74604
678,219,38068,24018,134,3,571,0,30,74630
7013,2582,49350,25686,1115,64,5757,0,378,74631
567,273,93229,41642,27,1,547,0,4,74632
650,148,65000,21532,60,0,540,0,25,74633
270,87,88750,43261,19,23,206,0,24,74636
1592,636,46528,26533,282,53,975,4,324,74637
240,104,60000,29852,63,0,212,0,0,74640
566,239,59563,35294,51,2,451,1,55,74641
529,171,64926,37046,60,0,454,0,8,74643
543,192,49167,21034,76,0,303,2,74,74644
267,94,82500,28917,15,0,262,1,0,74646
3233,1158,57045,29078,412,0,2557,18,384,74647
549,186,47833,26697,111,2,355,0,106,74650
856,369,69219,26675,169,0,354,2,342,74651
832,403,64750,30277,69,6,669,0,59,74652
3697,1453,56079,26401,591,25,2706,19,447,74653
26158,9855,56342,29719,4131,643,18165,244,3656,74701
425,159,53125,23280,61,6,330,0,54,74720
0,0,-666666666,-666666666,0,0,0,0,0,74721
219,72,73750,36930,13,0,153,0,49,74722
1373,538,38906,24598,384,2,926,18,318,74723
128,43,57292,25477,6,0,72,0,10,74724
1725,807,42276,30448,188,0,1375,0,263,74726
1998,873,40684,25462,510,61,1308,11,291,74727
11352,3937,56330,26413,2329,626,6847,19,1886,74728
2608,996,52727,31608,270,1,1939,0,331,74729
5631,2097,62708,30463,673,116,3896,25,792,74730
1369,532,52714,23983,289,0,1195,7,96,74731
3219,1220,63074,29069,660,168,2485,8,241,74733
821,341,39875,26140,146,23,560,0,91,74734
1983,699,54821,23765,307,26,1417,9,262,74735
861,315,46750,32948,91,7,501,120,84,74736
40,15,58750,29053,0,0,29,0,2,74737
439,170,48125,23486,89,108,212,0,71,74738
1927,758,36328,20885,543,186,1194,11,308,74740
919,366,69000,33121,172,25,725,0,90,74741
7964,3342,39286,23610,2092,1182,4488,15,1174,74743
9835,3646,39738,22173,2446,1338,5714,88,1127,74745
443,169,30446,25911,68,7,331,0,34,74747
694,238,56250,23443,233,5,597,11,46,74748
187,75,39821,24884,14,5,138,0,20,74750
40,16,-666666666,-1,0,0,40,0,0,74753
583,177,50475,20701,169,106,448,0,13,74754
105,40,-666666666,18024,32,0,99,0,6,74755
670,254,53750,35781,93,9,481,4,133,74756
1222,494,50417,31273,165,7,710,7,327,74759
86,46,41250,21972,12,0,49,0,23,74760
49,19,48438,19600,10,0,44,0,5,74761
3390,1186,52500,26749,380,88,2408,95,233,74764
1104,409,41328,22213,189,43,658,0,273,74766
21950,8372,52658,27316,4602,969,15383,100,3411,74801
21652,7859,59160,29889,2526,833,15863,211,2466,74804
31368,12163,58703,30888,3845,916,20124,316,5647,74820
1446,467,53125,26912,111,5,1274,0,60,74824
1681,690,50179,24107,335,0,1274,5,263,74825
1283,527,75625,32807,258,6,1031,0,132,74826
292,111,48906,24077,46,2,243,0,29,74827
1508,189,28250,13986,306,496,689,0,121,74829
174,63,45938,17718,30,4,99,0,49,74830
666,240,44375,27954,200,3,536,14,85,74831
855,307,53750,26179,128,2,721,0,41,74832
566,180,63750,21928,89,31,353,0,67,74833
7553,2987,58142,31607,1000,309,6026,84,322,74834
270,127,85639,35225,8,0,226,0,16,74836
121,69,56186,31576,13,0,79,0,42,74837
763,224,30500,18435,283,48,432,0,225,74839
2019,705,58542,29745,239,43,1369,3,458,74840
202,95,56042,31404,21,0,159,0,20,74842
314,85,81875,44765,11,0,278,0,6,74843
350,125,42361,20763,48,0,237,2,96,74844
371,121,44306,22213,83,20,147,7,130,74845
7729,2054,45122,20188,1197,436,4993,58,1497,74848
2887,1154,40500,23856,584,41,1918,0,549,74849
328,103,51250,19490,89,0,195,0,58,74850
11351,3643,73644,29129,979,419,8049,92,1415,74851
1493,551,57531,27231,250,0,1193,25,149,74852
1805,631,54464,26261,299,3,1371,0,233,74854
4313,1560,56156,30847,433,62,3388,49,382,74855
791,269,63977,39869,96,0,588,0,81,74856
9981,3938,83879,41511,769,165,8152,28,707,74857
6000,2332,40560,24215,1619,76,3887,10,1221,74859
1602,584,53250,26754,278,0,1217,41,155,74860
4701,1730,62847,27903,671,15,4013,17,347,74864
2020,701,68194,28346,311,0,1559,0,295,74865
62,27,68750,30844,5,0,51,0,4,74866
564,233,45313,24460,152,22,360,1,159,74867
12329,4393,42071,23260,2787,442,8408,47,2400,74868
546,295,54125,32167,57,7,459,2,17,74869
2335,1000,67368,34148,326,18,1632,7,464,74871
3148,1230,50125,30107,520,15,2296,0,307,74872
11256,3939,58357,25903,1954,130,8668,43,1323,74873
1025,338,59500,31102,175,3,877,0,103,74875
1644,694,65893,28177,134,3,1392,0,128,74878
2024,731,46172,23213,591,154,1225,26,290,74880
5278,2054,55569,29843,776,52,4585,3,252,74881
2480,820,39911,29964,554,43,1159,0,742,74883
