Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,asian_population,black_population,zip code tabulation area
15771.0,6348.0,69714.0,37157.0,1168.0,16.0,352.0,16002
1130.0,422.0,70294.0,27146.0,255.0,0.0,34.0,16045
3721.0,1599.0,76213.0,39468.0,104.0,0.0,0.0,16053
4320.0,2024.0,26538.0,20231.0,1767.0,24.0,2308.0,16121
1966.0,873.0,60625.0,37152.0,161.0,8.0,0.0,16143
13222.0,6006.0,35886.0,22489.0,3018.0,38.0,1816.0,16146
16693.0,7805.0,57107.0,36345.0,1939.0,207.0,848.0,16148
7136.0,3166.0,53855.0,30314.0,868.0,40.0,284.0,16150
4585.0,2154.0,59737.0,36242.0,280.0,1.0,46.0,16159
581.0,301.0,41319.0,25801.0,103.0,0.0,45.0,16161
5549.0,2233.0,70901.0,39748.0,777.0,100.0,47.0,16229
9784.0,3409.0,93207.0,41409.0,488.0,141.0,56.0,16415
2422.0,954.0,70645.0,33727.0,352.0,0.0,5.0,16421
1553.0,1069.0,13395.0,14620.0,860.0,4.0,274.0,16501
15548.0,6770.0,33245.0,20466.0,4831.0,371.0,1509.0,16502
15876.0,5447.0,27060.0,15490.0,5310.0,428.0,5554.0,16503
15922.0,6542.0,43758.0,24831.0,3502.0,420.0,2021.0,16504
16081.0,7654.0,65767.0,46185.0,1627.0,252.0,235.0,16505
24635.0,10020.0,77137.0,42706.0,1551.0,766.0,367.0,16506
9111.0,3609.0,33401.0,19567.0,2266.0,203.0,1682.0,16507
15438.0,6812.0,50625.0,29573.0,1953.0,237.0,1023.0,16508
27969.0,11927.0,64151.0,34554.0,3345.0,478.0,978.0,16509
25483.0,9892.0,59060.0,28645.0,4062.0,979.0,2130.0,16510
11555.0,4480.0,57177.0,30454.0,1641.0,243.0,1081.0,16511
996.0,0.0,-666666666.0,4578.0,0.0,55.0,23.0,16546
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,16550
1556.0,0.0,-666666666.0,3778.0,0.0,201.0,82.0,16563
32539.0,13139.0,51072.0,28979.0,5857.0,159.0,598.0,16601
28176.0,11685.0,45637.0,27848.0,4869.0,112.0,1210.0,16602
12317.0,5197.0,63567.0,36360.0,848.0,168.0,1.0,16635
1012.0,331.0,79805.0,30793.0,21.0,0.0,2.0,16636
2415.0,1093.0,54638.0,31085.0,278.0,0.0,0.0,16637
14593.0,6123.0,70636.0,38706.0,894.0,240.0,76.0,16648
400.0,160.0,-666666666.0,30880.0,52.0,0.0,0.0,16665
2071.0,831.0,61103.0,27352.0,190.0,6.0,0.0,16669
5233.0,2064.0,65200.0,31911.0,449.0,1.0,25.0,16673
43551.0,16854.0,54755.0,35004.0,13163.0,3868.0,1172.0,16801
11663.0,84.0,56017.0,3292.0,91.0,1359.0,549.0,16802
24057.0,10215.0,65241.0,39473.0,5791.0,4073.0,1356.0,16803
29495.0,11127.0,68527.0,33082.0,1503.0,237.0,2323.0,16823
1308.0,579.0,73250.0,39776.0,75.0,0.0,26.0,16865
1072.0,520.0,133606.0,55632.0,0.0,0.0,0.0,16868
7735.0,2701.0,106411.0,60283.0,201.0,150.0,25.0,16870
12123.0,4231.0,78316.0,31570.0,654.0,342.0,205.0,17003
38061.0,13698.0,84471.0,37444.0,2415.0,1816.0,2938.0,17011
19058.0,7323.0,79196.0,38668.0,1428.0,247.0,370.0,17019
31175.0,12089.0,73528.0,36456.0,2039.0,268.0,778.0,17022
16883.0,7199.0,78552.0,41904.0,1113.0,975.0,630.0,17025
3416.0,1386.0,68667.0,38535.0,306.0,3.0,14.0,17028
17273.0,6314.0,66377.0,41990.0,1928.0,842.0,585.0,17033
2691.0,1239.0,46348.0,24663.0,338.0,27.0,397.0,17034
21815.0,9024.0,91635.0,56536.0,1324.0,1138.0,164.0,17036
8409.0,3343.0,61672.0,30041.0,1121.0,80.0,46.0,17038
39095.0,15485.0,65067.0,33910.0,4650.0,616.0,1454.0,17042
5820.0,2904.0,64250.0,44308.0,596.0,105.0,298.0,17043
31406.0,11973.0,50417.0,26085.0,5034.0,418.0,696.0,17046
41723.0,16241.0,100364.0,50332.0,2126.0,5938.0,948.0,17050
5100.0,2193.0,75433.0,44524.0,442.0,21.0,56.0,17053
38912.0,17310.0,81525.0,45030.0,2189.0,1396.0,1395.0,17055
23399.0,9726.0,69571.0,35977.0,2418.0,631.0,1569.0,17057
15911.0,6007.0,70631.0,32802.0,1130.0,76.0,159.0,17067
16907.0,7393.0,79082.0,40786.0,1180.0,442.0,401.0,17070
22989.0,9087.0,71163.0,36557.0,1765.0,641.0,369.0,17078
1083.0,399.0,66875.0,26689.0,69.0,15.0,0.0,17093
2233.0,1681.0,49524.0,38098.0,505.0,104.0,624.0,17101
7716.0,4381.0,47004.0,37993.0,1711.0,179.0,2356.0,17102
13368.0,4787.0,37389.0,18495.0,3952.0,141.0,7821.0,17103
20112.0,7446.0,42466.0,20228.0,6271.0,584.0,11096.0,17104
25538.0,10797.0,59454.0,29978.0,3593.0,2556.0,6844.0,17109
25905.0,10897.0,72589.0,40040.0,2909.0,1463.0,8188.0,17110
37332.0,14471.0,76781.0,36900.0,2101.0,4797.0,8084.0,17111
37299.0,15384.0,89022.0,46583.0,1081.0,1680.0,3208.0,17112
10956.0,4086.0,51793.0,27059.0,1497.0,95.0,3444.0,17113
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,17120
21426.0,7927.0,75453.0,35440.0,1154.0,231.0,428.0,17225
794.0,235.0,75742.0,24863.0,0.0,0.0,133.0,17263
28790.0,11613.0,62791.0,30970.0,2947.0,37.0,1054.0,17268
11276.0,4172.0,84416.0,36140.0,638.0,15.0,143.0,17319
28701.0,10826.0,72137.0,36928.0,1998.0,469.0,609.0,17325
6232.0,2627.0,90625.0,45899.0,190.0,34.0,4.0,17339
11409.0,4304.0,77034.0,33567.0,862.0,22.0,197.0,17340
7915.0,3470.0,69975.0,35470.0,826.0,83.0,203.0,17345
6538.0,2557.0,83826.0,36385.0,238.0,41.0,188.0,17347
5996.0,2259.0,84451.0,38819.0,486.0,62.0,297.0,17360
6114.0,2365.0,77157.0,33723.0,232.0,4.0,245.0,17370
18270.0,7286.0,33950.0,19955.0,6470.0,74.0,4617.0,17401
37967.0,13607.0,74199.0,35749.0,3014.0,1018.0,3280.0,17402
39842.0,14963.0,60840.0,33096.0,6317.0,1462.0,5739.0,17403
37699.0,14699.0,67838.0,33240.0,3269.0,565.0,4399.0,17404
23944.0,9271.0,76153.0,36909.0,1302.0,336.0,1406.0,17406
2751.0,877.0,104716.0,38596.0,101.0,2.0,37.0,17407
23623.0,9665.0,71262.0,37935.0,1340.0,883.0,1284.0,17408
4643.0,1895.0,63646.0,32441.0,486.0,76.0,28.0,17501
2557.0,1058.0,70000.0,37745.0,329.0,0.0,69.0,17502
1543.0,427.0,68229.0,27218.0,119.0,0.0,0.0,17505
922.0,282.0,107273.0,38366.0,26.0,256.0,0.0,17508
18395.0,7572.0,53009.0,30938.0,2175.0,98.0,919.0,17512
4891.0,1965.0,87813.0,38012.0,244.0,88.0,23.0,17516
5076.0,2041.0,76250.0,34165.0,348.0,61.0,253.0,17520
33800.0,13425.0,63778.0,32609.0,2532.0,143.0,520.0,17522
4663.0,1296.0,72667.0,25395.0,334.0,0.0,12.0,17529
7531.0,3116.0,88874.0,40386.0,94.0,108.0,295.0,17538
11483.0,3688.0,78712.0,28906.0,961.0,520.0,370.0,17540
45718.0,17898.0,80027.0,45636.0,2364.0,1137.0,607.0,17543
22273.0,8802.0,71323.0,35933.0,1573.0,444.0,20.0,17545
10750.0,3953.0,62753.0,27629.0,2336.0,626.0,429.0,17551
19556.0,8468.0,78558.0,40631.0,1127.0,212.0,315.0,17552
7505.0,2993.0,81370.0,34997.0,452.0,269.0,575.0,17554
15393.0,5405.0,72644.0,30912.0,1118.0,173.0,175.0,17557
5193.0,1905.0,74750.0,29436.0,278.0,21.0,0.0,17560
4558.0,1293.0,87682.0,28096.0,641.0,0.0,24.0,17562
200.0,39.0,-666666666.0,,0.0,0.0,0.0,17568
3740.0,1274.0,68269.0,30998.0,323.0,0.0,0.0,17572
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,17576
6519.0,2152.0,78536.0,31801.0,527.0,0.0,22.0,17579
1639.0,681.0,91830.0,39956.0,54.0,0.0,0.0,17582
11134.0,4287.0,92551.0,42326.0,989.0,442.0,92.0,17584
56411.0,22670.0,86677.0,47179.0,2849.0,2517.0,2116.0,17601
50288.0,18345.0,62776.0,31182.0,6245.0,1744.0,7473.0,17602
67601.0,26716.0,68349.0,34007.0,8830.0,2874.0,5541.0,17603
43363.0,17634.0,48408.0,27885.0,7218.0,409.0,4674.0,17701
10500.0,4258.0,60214.0,31101.0,917.0,208.0,221.0,17702
4682.0,2001.0,64923.0,34751.0,350.0,6.0,35.0,17728
2747.0,1129.0,61696.0,29609.0,120.0,2.0,19.0,17744
12285.0,4976.0,67156.0,35872.0,554.0,152.0,82.0,17754
12587.0,4333.0,67569.0,27988.0,1174.0,79.0,423.0,17756
16165.0,6588.0,48230.0,27870.0,2126.0,20.0,184.0,17801
29131.0,11058.0,56942.0,28624.0,4682.0,463.0,632.0,17815
18819.0,6299.0,61791.0,35263.0,1491.0,599.0,1049.0,17837
11606.0,4853.0,52481.0,29269.0,1273.0,22.0,61.0,17847
618.0,267.0,44297.0,23180.0,56.0,0.0,0.0,17850
7707.0,3273.0,61752.0,30875.0,789.0,0.0,215.0,17857
2737.0,1084.0,64079.0,32266.0,143.0,29.0,9.0,17859
14770.0,5295.0,68153.0,31655.0,982.0,96.0,348.0,17870
1814.0,718.0,68056.0,30349.0,160.0,63.0,2.0,17876
2850.0,963.0,75281.0,35713.0,69.0,37.0,15.0,17889
22693.0,9608.0,49942.0,28704.0,3496.0,82.0,624.0,17901
323.0,193.0,29904.0,24975.0,66.0,0.0,0.0,17923
339.0,141.0,119931.0,41873.0,0.0,0.0,0.0,17951
4542.0,2003.0,42854.0,21299.0,1102.0,16.0,0.0,17954
1853.0,829.0,52891.0,27427.0,131.0,7.0,0.0,17965
3182.0,1365.0,52166.0,27800.0,469.0,0.0,1.0,17970
5702.0,1983.0,91250.0,37149.0,239.0,147.0,187.0,18011
18126.0,6797.0,68023.0,33887.0,1461.0,124.0,342.0,18013
12036.0,4446.0,75227.0,34661.0,854.0,17.0,393.0,18014
33127.0,11686.0,49504.0,33316.0,5475.0,1456.0,2974.0,18015
40142.0,16169.0,78831.0,39389.0,3445.0,1561.0,2856.0,18017
31417.0,13394.0,61323.0,42901.0,4991.0,436.0,2343.0,18018
21275.0,7906.0,108598.0,49032.0,1187.0,1163.0,1051.0,18020
11882.0,4078.0,91006.0,46512.0,493.0,1966.0,1259.0,18031
9459.0,3933.0,67553.0,33433.0,733.0,15.0,141.0,18032
9270.0,3066.0,116985.0,59897.0,439.0,285.0,62.0,18034
38.0,14.0,-666666666.0,36203.0,0.0,0.0,0.0,18035
14385.0,5689.0,102813.0,55701.0,567.0,231.0,194.0,18036
7268.0,3083.0,69525.0,37506.0,473.0,4.0,55.0,18037
3436.0,1391.0,96806.0,39583.0,61.0,0.0,0.0,18038
17022.0,6428.0,105659.0,48813.0,666.0,839.0,1449.0,18040
43834.0,15971.0,66997.0,31833.0,5057.0,1212.0,6260.0,18042
29198.0,11617.0,101747.0,49223.0,844.0,1622.0,1404.0,18045
142.0,55.0,-666666666.0,,0.0,0.0,0.0,18046
18111.0,7215.0,80731.0,39418.0,1254.0,443.0,454.0,18049
3102.0,1239.0,118352.0,56866.0,59.0,0.0,0.0,18051
29108.0,11892.0,68644.0,33515.0,2244.0,1176.0,2010.0,18052
2554.0,948.0,87738.0,35775.0,82.0,0.0,55.0,18053
11828.0,4616.0,75985.0,44148.0,559.0,261.0,163.0,18055
855.0,366.0,123750.0,58166.0,24.0,12.0,0.0,18059
26604.0,10126.0,94110.0,47676.0,1479.0,948.0,783.0,18062
26846.0,10018.0,92143.0,40748.0,1632.0,420.0,365.0,18064
231.0,163.0,-666666666.0,31443.0,0.0,0.0,0.0,18065
5776.0,2199.0,96958.0,44730.0,180.0,0.0,124.0,18066
19162.0,7881.0,76603.0,39097.0,1468.0,285.0,300.0,18067
8205.0,2988.0,99321.0,52395.0,209.0,503.0,260.0,18069
6908.0,2679.0,66548.0,33265.0,593.0,0.0,103.0,18072
5375.0,2155.0,103265.0,56154.0,190.0,78.0,8.0,18074
2273.0,911.0,86519.0,61292.0,68.0,6.0,17.0,18077
7546.0,2801.0,108520.0,55306.0,210.0,98.0,15.0,18078
599.0,192.0,-666666666.0,24907.0,10.0,0.0,0.0,18079
11028.0,4444.0,68506.0,33749.0,1286.0,2.0,35.0,18080
674.0,248.0,104107.0,36097.0,16.0,2.0,0.0,18083
822.0,336.0,62813.0,37132.0,31.0,8.0,53.0,18085
518.0,241.0,58497.0,28509.0,163.0,0.0,0.0,18086
747.0,253.0,70221.0,29813.0,4.0,34.0,12.0,18087
8139.0,3231.0,68572.0,34109.0,743.0,17.0,134.0,18088
5634.0,2203.0,63770.0,33437.0,628.0,38.0,48.0,18091
3370.0,1265.0,99154.0,45860.0,41.0,35.0,31.0,18092
5437.0,1931.0,33665.0,21814.0,1503.0,57.0,876.0,18101
51996.0,17425.0,37652.0,16728.0,16198.0,660.0,7506.0,18102
49023.0,18745.0,66400.0,34871.0,6285.0,1297.0,5251.0,18103
45959.0,17389.0,76972.0,38557.0,3331.0,3294.0,3057.0,18104
6621.0,2790.0,78846.0,45779.0,299.0,440.0,384.0,18106
17266.0,6966.0,48065.0,23531.0,3137.0,409.0,2660.0,18109
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,18195
4020.0,1668.0,76000.0,43454.0,241.0,97.0,144.0,18343
11993.0,4608.0,78888.0,39734.0,1173.0,399.0,453.0,18353
28609.0,10799.0,61446.0,34167.0,2426.0,698.0,3524.0,18360
6825.0,2798.0,64402.0,31869.0,659.0,79.0,1.0,18403
23002.0,8762.0,85669.0,46374.0,1484.0,883.0,421.0,18411
6840.0,2940.0,69905.0,38276.0,553.0,10.0,14.0,18433
3869.0,1693.0,52643.0,27859.0,700.0,89.0,0.0,18434
12805.0,4717.0,69528.0,34195.0,691.0,38.0,17.0,18436
14133.0,5364.0,78467.0,35276.0,1274.0,77.0,197.0,18444
10299.0,4369.0,58128.0,29044.0,825.0,10.0,0.0,18447
5145.0,2301.0,51964.0,29044.0,359.0,0.0,50.0,18452
1230.0,577.0,35699.0,23982.0,183.0,55.0,91.0,18503
20536.0,8507.0,50531.0,27391.0,3465.0,302.0,323.0,18504
21643.0,8360.0,45030.0,25634.0,4096.0,1747.0,1384.0,18505
5480.0,2132.0,65956.0,43915.0,505.0,113.0,329.0,18507
11292.0,4771.0,41461.0,22829.0,2238.0,166.0,558.0,18508
14336.0,5275.0,47531.0,27459.0,2728.0,373.0,985.0,18509
13310.0,4822.0,43019.0,22908.0,2330.0,1423.0,946.0,18510
12811.0,5678.0,56571.0,31851.0,1186.0,476.0,65.0,18512
5210.0,2139.0,63408.0,34646.0,834.0,53.0,28.0,18517
8494.0,3688.0,62615.0,34724.0,758.0,126.0,51.0,18518
5242.0,2280.0,60328.0,33021.0,682.0,22.0,135.0,18519
19524.0,8364.0,53900.0,29002.0,2876.0,52.0,383.0,18603
18382.0,6148.0,91410.0,39099.0,1432.0,152.0,1564.0,18612
5991.0,1950.0,65297.0,32015.0,213.0,11.0,477.0,18621
904.0,435.0,46250.0,28024.0,107.0,0.0,0.0,18631
13281.0,5515.0,50474.0,26971.0,2414.0,37.0,687.0,18634
3622.0,1487.0,68750.0,33230.0,141.0,6.0,85.0,18635
16150.0,6839.0,47593.0,28978.0,2660.0,139.0,957.0,18640
6924.0,2955.0,56155.0,30393.0,609.0,87.0,250.0,18641
3814.0,1763.0,71939.0,36445.0,303.0,0.0,162.0,18642
12728.0,5696.0,64947.0,36247.0,1446.0,34.0,32.0,18643
7703.0,3425.0,64803.0,38804.0,569.0,7.0,98.0,18644
8816.0,3818.0,42623.0,29448.0,1182.0,24.0,543.0,18651
3342.0,1360.0,70179.0,34701.0,247.0,0.0,9.0,18660
3582.0,1051.0,30840.0,14085.0,358.0,55.0,393.0,18701
42772.0,17152.0,48213.0,26551.0,7828.0,1163.0,5175.0,18702
30742.0,13420.0,55843.0,32235.0,4862.0,264.0,1316.0,18704
15334.0,6442.0,54891.0,29319.0,1734.0,86.0,926.0,18705
16113.0,6792.0,56024.0,28177.0,3117.0,199.0,238.0,18706
16185.0,6010.0,91806.0,41227.0,708.0,453.0,32.0,18707
8472.0,3719.0,82261.0,49923.0,390.0,295.0,95.0,18708
2825.0,1471.0,40641.0,28460.0,540.0,0.0,64.0,18709
27996.0,10681.0,107988.0,54739.0,1381.0,642.0,592.0,18901
22285.0,7892.0,145917.0,74293.0,932.0,1191.0,129.0,18902
21287.0,7757.0,124443.0,53764.0,645.0,1397.0,610.0,18914
1268.0,464.0,123452.0,51884.0,38.0,369.0,75.0,18915
6567.0,2171.0,186214.0,74601.0,80.0,781.0,121.0,18925
299.0,144.0,250001.0,101632.0,39.0,0.0,23.0,18927
9718.0,3352.0,154826.0,62834.0,122.0,397.0,21.0,18929
260.0,124.0,64375.0,35827.0,32.0,0.0,16.0,18932
287.0,79.0,238268.0,56896.0,0.0,11.0,13.0,18936
14115.0,6380.0,133320.0,92057.0,478.0,546.0,95.0,18938
29664.0,11527.0,145141.0,76175.0,642.0,2435.0,481.0,18940
36595.0,13960.0,84512.0,39526.0,2434.0,654.0,754.0,18951
10081.0,3598.0,137011.0,72098.0,155.0,293.0,144.0,18954
13993.0,5200.0,84115.0,40093.0,815.0,1225.0,165.0,18964
36658.0,14215.0,103234.0,50662.0,1416.0,850.0,200.0,18966
15505.0,6250.0,85748.0,44687.0,995.0,518.0,479.0,18969
42544.0,17264.0,87130.0,43363.0,1940.0,1604.0,1362.0,18974
22325.0,8178.0,112035.0,53648.0,800.0,1852.0,237.0,18976
4595.0,1758.0,194477.0,87484.0,17.0,203.0,78.0,18977
17690.0,6407.0,94484.0,38974.0,1080.0,560.0,2203.0,19001
30952.0,11486.0,124478.0,64621.0,1114.0,3204.0,1531.0,19002
14146.0,5985.0,108655.0,62490.0,785.0,679.0,1576.0,19003
9942.0,3971.0,127482.0,76758.0,993.0,711.0,1036.0,19004
23337.0,8472.0,110430.0,53632.0,1201.0,2544.0,997.0,19006
22290.0,8963.0,61979.0,33746.0,2212.0,852.0,4058.0,19007
20585.0,7006.0,117039.0,53396.0,443.0,2456.0,371.0,19008
1090.0,355.0,116528.0,51729.0,38.0,0.0,13.0,19009
21629.0,7728.0,132813.0,79757.0,1133.0,2199.0,890.0,19010
6842.0,2219.0,107123.0,41605.0,543.0,1109.0,2230.0,19012
34084.0,12551.0,34767.0,19519.0,9053.0,262.0,24573.0,19013
21093.0,7771.0,93358.0,42166.0,1670.0,489.0,1686.0,19014
16663.0,6773.0,71355.0,35901.0,1838.0,231.0,4181.0,19015
261.0,74.0,218056.0,62758.0,0.0,9.0,5.0,19017
23336.0,9603.0,63442.0,32941.0,2274.0,1595.0,6460.0,19018
56866.0,22290.0,71995.0,38646.0,5835.0,7516.0,4584.0,19020
9832.0,3777.0,63125.0,27485.0,1510.0,367.0,815.0,19021
3934.0,1499.0,38824.0,20043.0,795.0,34.0,579.0,19022
22459.0,7809.0,50245.0,21439.0,5604.0,222.0,17288.0,19023
6459.0,2346.0,164000.0,102175.0,64.0,572.0,76.0,19025
31073.0,12387.0,77039.0,40576.0,2625.0,1506.0,5298.0,19026
19281.0,8075.0,89484.0,50924.0,1443.0,1363.0,8035.0,19027
3984.0,1569.0,48869.0,30028.0,594.0,75.0,63.0,19029
12621.0,4709.0,83110.0,37784.0,765.0,545.0,464.0,19030
4748.0,1858.0,114167.0,67901.0,144.0,155.0,264.0,19031
6738.0,2489.0,55039.0,22143.0,1060.0,230.0,3195.0,19032
7674.0,2772.0,87703.0,36772.0,713.0,219.0,324.0,19033
6960.0,2418.0,142857.0,62436.0,429.0,659.0,134.0,19034
3956.0,1455.0,250001.0,151687.0,56.0,226.0,110.0,19035
13082.0,5016.0,66684.0,34142.0,1533.0,80.0,2024.0,19036
32697.0,11544.0,107366.0,46929.0,1919.0,834.0,4153.0,19038
21927.0,8045.0,96105.0,43367.0,1039.0,282.0,655.0,19040
6535.0,2569.0,144205.0,94417.0,205.0,310.0,155.0,19041
2535.0,1031.0,80462.0,36457.0,242.0,0.0,41.0,19043
17064.0,6618.0,86639.0,43363.0,741.0,1902.0,666.0,19044
18716.0,7640.0,105846.0,62610.0,965.0,773.0,1101.0,19046
33699.0,12462.0,101566.0,47271.0,1833.0,1211.0,1636.0,19047
28680.0,12082.0,56620.0,32513.0,3235.0,772.0,19177.0,19050
27718.0,10521.0,87441.0,43405.0,1526.0,1670.0,951.0,19053
17872.0,6521.0,95956.0,40036.0,985.0,594.0,577.0,19054
13766.0,4755.0,76435.0,32053.0,1121.0,103.0,879.0,19055
16115.0,5909.0,90706.0,38474.0,947.0,615.0,1194.0,19056
17916.0,6008.0,90818.0,32589.0,1398.0,749.0,1163.0,19057
11007.0,3657.0,153656.0,65130.0,204.0,1170.0,249.0,19060
20101.0,7731.0,75009.0,34332.0,1721.0,1064.0,2059.0,19061
37386.0,15221.0,107030.0,63429.0,1332.0,2490.0,1466.0,19063
25067.0,8563.0,119788.0,49092.0,482.0,1030.0,539.0,19064
5409.0,1689.0,208229.0,89335.0,216.0,311.0,218.0,19066
52862.0,20503.0,118427.0,60118.0,2738.0,2163.0,3475.0,19067
6714.0,2885.0,78775.0,41716.0,431.0,201.0,781.0,19070
10782.0,4357.0,157917.0,95752.0,299.0,740.0,380.0,19072
20756.0,8302.0,120833.0,72242.0,606.0,564.0,207.0,19073
5920.0,2251.0,90568.0,35675.0,294.0,331.0,111.0,19074
7693.0,2860.0,100369.0,47366.0,147.0,168.0,361.0,19075
6474.0,2581.0,63579.0,38185.0,928.0,233.0,576.0,19076
11553.0,4593.0,88475.0,42832.0,534.0,78.0,510.0,19078
9292.0,3477.0,60940.0,25817.0,2095.0,82.0,7115.0,19079
10712.0,3767.0,109440.0,51823.0,486.0,556.0,605.0,19081
43270.0,15894.0,50865.0,25509.0,7766.0,8405.0,19239.0,19082
36901.0,13330.0,108665.0,48797.0,1318.0,1823.0,1334.0,19083
10333.0,1870.0,250001.0,76746.0,297.0,790.0,433.0,19085
12729.0,4721.0,127910.0,63230.0,485.0,1346.0,709.0,19086
33717.0,12157.0,151113.0,75893.0,1009.0,3750.0,1258.0,19087
20031.0,7602.0,87665.0,40505.0,1378.0,993.0,2672.0,19090
4771.0,1821.0,75917.0,34919.0,405.0,14.0,679.0,19094
7691.0,3316.0,93088.0,55774.0,756.0,520.0,2329.0,19095
15107.0,5805.0,149830.0,85504.0,657.0,1640.0,805.0,19096
5108.0,3425.0,115597.0,115622.0,795.0,868.0,161.0,19102
25368.0,16337.0,83988.0,94023.0,2266.0,3536.0,1313.0,19103
52126.0,18053.0,30734.0,19234.0,15838.0,7681.0,21207.0,19104
14211.0,8155.0,126287.0,100579.0,703.0,1016.0,925.0,19106
14984.0,8459.0,62280.0,54974.0,2879.0,3976.0,1831.0,19107
77.0,57.0,206979.0,125678.0,0.0,0.0,0.0,19108
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,19109
68452.0,25828.0,55569.0,28532.0,10685.0,6882.0,17544.0,19111
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,19112
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,19113
31815.0,13553.0,70838.0,36467.0,2830.0,1417.0,3233.0,19114
35901.0,14642.0,62044.0,40250.0,3428.0,6008.0,4089.0,19115
33573.0,13402.0,59390.0,31726.0,4956.0,5698.0,1735.0,19116
10743.0,4875.0,86475.0,71317.0,684.0,354.0,2104.0,19118
29206.0,12564.0,72685.0,48997.0,2984.0,426.0,16934.0,19119
73896.0,24592.0,44195.0,19894.0,23039.0,7663.0,37108.0,19120
34702.0,14597.0,29691.0,22811.0,13108.0,1417.0,24630.0,19121
22080.0,7814.0,43981.0,29668.0,5908.0,1467.0,7710.0,19122
18071.0,8978.0,83008.0,59123.0,3023.0,1634.0,4417.0,19123
71496.0,24377.0,38293.0,21160.0,23184.0,3099.0,24232.0,19124
24948.0,11422.0,89505.0,46593.0,2943.0,1703.0,1367.0,19125
18269.0,6704.0,54936.0,27355.0,2857.0,456.0,15376.0,19126
5522.0,2830.0,81042.0,60081.0,904.0,174.0,324.0,19127
38840.0,18018.0,80803.0,46289.0,3340.0,1168.0,5197.0,19128
11551.0,5149.0,81641.0,50920.0,1396.0,348.0,3362.0,19129
29378.0,15446.0,92097.0,67927.0,2618.0,1867.0,4333.0,19130
44791.0,18164.0,42309.0,24511.0,12759.0,1610.0,36508.0,19131
32802.0,14384.0,26041.0,19913.0,11107.0,200.0,29726.0,19132
25893.0,9461.0,27811.0,15729.0,9526.0,904.0,9912.0,19133
59590.0,21942.0,37821.0,19224.0,23345.0,1179.0,9951.0,19134
36304.0,13379.0,46311.0,24075.0,8827.0,2268.0,8199.0,19135
37193.0,13124.0,56752.0,26010.0,7700.0,1989.0,6910.0,19136
8470.0,3236.0,52034.0,27357.0,1216.0,72.0,286.0,19137
33197.0,12492.0,44455.0,21910.0,7885.0,44.0,30790.0,19138
45642.0,18957.0,32531.0,23196.0,13088.0,851.0,38762.0,19139
54831.0,20384.0,27006.0,15237.0,21909.0,962.0,29117.0,19140
33641.0,14413.0,34651.0,21512.0,9161.0,1290.0,29560.0,19141
29993.0,10908.0,37621.0,19052.0,8704.0,1405.0,25243.0,19142
63861.0,26259.0,38928.0,24421.0,17156.0,1427.0,48885.0,19143
46854.0,19792.0,37322.0,26160.0,12706.0,915.0,34885.0,19144
45101.0,18976.0,59216.0,32902.0,7290.0,6379.0,12536.0,19145
40983.0,18101.0,86372.0,56277.0,5317.0,2637.0,13225.0,19146
39335.0,18970.0,93996.0,68235.0,3418.0,4139.0,3804.0,19147
51010.0,20449.0,63497.0,32959.0,9889.0,11169.0,2048.0,19148
59899.0,19381.0,50592.0,21827.0,13586.0,10980.0,14479.0,19149
22760.0,10003.0,54121.0,31371.0,2619.0,106.0,21113.0,19150
31815.0,12766.0,49337.0,27857.0,6426.0,292.0,28326.0,19151
35528.0,13456.0,56835.0,29204.0,6070.0,6768.0,5952.0,19152
12810.0,5682.0,57830.0,27831.0,2082.0,369.0,10006.0,19153
34803.0,12760.0,79833.0,35294.0,2507.0,1484.0,2718.0,19154
7617.0,2913.0,106845.0,63501.0,300.0,1277.0,168.0,19301
11001.0,3414.0,140188.0,56080.0,591.0,333.0,233.0,19311
11745.0,4318.0,174583.0,88056.0,980.0,1598.0,120.0,19312
10813.0,4012.0,130921.0,70796.0,163.0,1366.0,112.0,19317
439.0,76.0,250001.0,43554.0,0.0,23.0,78.0,19319
7953.0,3055.0,122835.0,80600.0,413.0,1448.0,215.0,19333
51247.0,19489.0,121146.0,56315.0,1645.0,3768.0,2103.0,19335
19965.0,8182.0,112443.0,59555.0,540.0,3011.0,579.0,19341
22006.0,7833.0,124895.0,56215.0,301.0,2068.0,1617.0,19342
657.0,0.0,-666666666.0,6462.0,18.0,25.0,95.0,19345
23075.0,8939.0,103075.0,58584.0,1049.0,569.0,804.0,19348
10907.0,3853.0,147264.0,66148.0,222.0,379.0,33.0,19350
28188.0,10707.0,143969.0,74262.0,1159.0,4826.0,1077.0,19355
1944.0,683.0,198162.0,86091.0,26.0,4.0,0.0,19373
50510.0,20741.0,115650.0,60492.0,2342.0,2548.0,2108.0,19380
52447.0,20216.0,109470.0,58016.0,4413.0,2503.0,2655.0,19382
4559.0,126.0,-666666666.0,7466.0,266.0,99.0,825.0,19383
