Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
700,290,62500,32871,51,3,678,0,0,4653
1102,499,70069,54754,53,13,1081,8,0,4660
487,195,144875,68026,9,0,487,0,0,4662
313,117,76250,31619,7,0,307,0,0,4674
1496,722,58603,37477,120,13,1469,0,0,4679
32019,13234,59052,37494,8091,1099,27772,1126,6,5401
20177,8789,90383,53194,1566,360,16577,1849,56,5403
8082,3677,69583,38528,1543,395,6562,917,0,5404
10067,4208,90522,47322,808,496,8847,174,17,5408
16292,7006,90550,46069,1208,394,14461,399,7,5446
22338,9575,97383,48364,1994,646,18932,1384,10,5452
7800,3287,106863,65161,506,39,7087,296,0,5482
10888,4564,99560,56903,606,254,9738,102,26,5495
19119,7729,145537,89123,886,465,14721,2777,178,6001
21460,8984,90061,49984,1542,12092,7052,853,0,6002
61077,24067,82159,40982,5661,4655,43271,2109,128,6010
9557,3206,148696,59166,269,171,8040,284,0,6013
6677,2812,109954,51461,685,783,4588,597,0,6016
9782,4121,109176,64393,312,166,9032,43,15,6019
1576,674,91667,47706,15,0,1381,162,0,6023
5154,1935,107215,50788,143,247,4223,180,0,6026
16519,6471,124450,58050,1018,738,13797,881,12,6029
18540,7895,116231,67298,1283,661,13392,3211,12,6032
29251,12016,138838,68398,1213,577,23429,3090,47,6033
7810,3114,106341,55440,352,88,7149,104,0,6035
18573,7547,110546,56121,949,160,16395,839,0,6037
36847,14840,80426,40717,5284,6941,20982,2878,68,6040
22663,10060,87808,47080,1697,2832,13553,3333,67,6042
4851,1917,114948,53577,286,63,4487,65,0,6043
31711,12402,44017,23326,7843,4885,15985,470,193,6051
8207,3291,72917,38956,1023,1027,5241,73,24,6052
34405,12938,59633,31434,5190,3968,20026,1438,226,6053
2331,817,151004,66113,2,15,2223,43,0,6060
17537,8070,78867,44416,1232,322,14492,742,38,6062
30289,12980,79875,42136,3541,1854,23393,1729,191,6066
20705,8768,96773,54371,854,831,14723,3520,10,6067
15023,5669,144375,73053,1096,670,12517,549,6,6070
10495,3498,106600,47416,182,458,9085,0,17,6071
5854,2145,185387,79260,163,32,5030,392,0,6073
26805,9865,134080,60781,1448,1173,18174,5096,0,6074
10633,3963,120208,65910,355,455,9279,424,0,6078
1803,641,83607,37875,217,0,1564,134,16,6081
41346,16394,90741,42141,4088,2622,31704,1050,47,6082
14640,5325,133005,65926,920,11,12975,376,0,6084
7537,2874,127442,55861,433,51,5920,1074,10,6085
4503,2263,78803,47347,147,91,3684,392,21,6088
3391,1545,118750,78107,38,32,2827,148,0,6089
875,358,171528,103378,0,0,800,36,0,6090
4400,1332,193750,85172,191,0,3899,300,0,6092
3711,1344,124079,63005,64,69,3342,0,0,6093
29445,11217,103521,45852,1476,10913,13850,982,69,6095
12563,5417,85570,44568,1127,790,9560,856,0,6096
2419,1696,76395,75452,364,355,1250,475,0,6103
19002,9720,37725,37276,4309,7430,6206,426,102,6105
38511,14657,42820,23445,10025,7447,13424,1090,275,6106
20717,8095,163902,78702,683,429,17578,1308,48,6107
24158,9296,52712,28151,4008,7318,9982,608,153,6108
27192,11362,108656,53729,1587,1169,22302,925,12,6109
12813,5380,81600,42001,1413,1448,8096,1082,0,6110
30458,12514,100239,47853,2319,1453,23494,2239,15,6111
21977,7602,40465,20334,4437,15083,3660,158,33,6112
26077,9990,46632,24046,6447,6104,6568,428,268,6114
15726,5860,164826,76996,301,1186,11855,1398,17,6117
26784,10790,74495,36473,2902,6089,13957,1039,84,6118
14592,6535,101978,61683,1345,1871,10288,590,87,6119
13479,4894,31580,17389,4956,7315,2291,45,54,6120
19103,6968,45752,23497,4230,1521,13100,385,51,6226
5280,2161,124311,53606,327,98,4759,0,15,6237
12254,4931,101916,52950,546,39,11562,252,20,6238
6776,2551,79790,38304,788,29,5600,116,8,6241
7145,2795,107050,53414,332,0,6572,73,1,6249
6304,2441,91080,40618,626,74,5128,535,6,6250
1892,700,95543,44223,108,62,1591,0,2,6254
4221,1882,87000,44653,278,23,4025,0,0,6255
2273,986,65000,36750,192,0,2200,0,0,6256
9248,4005,63648,34306,877,233,7813,76,4,6260
227,102,79375,43401,15,11,207,2,0,6266
12961,3907,48733,31862,2771,489,9891,1776,34,6268
4328,1531,108472,41694,227,3,3732,17,48,6277
3337,1562,73736,43573,265,50,2852,1,0,6280
27600,11125,56237,30938,5112,4694,15516,648,91,6320
3305,1196,97857,40286,375,56,2837,45,28,6330
5082,2311,96126,45635,269,77,4353,73,0,6331
2343,925,101845,48631,236,2,2211,8,3,6334
6199,2197,94212,42211,834,245,5436,166,0,6335
41,12,128750,43873,0,3,11,0,16,6338
9239,3402,93561,44767,210,238,7724,506,109,6339
29672,12780,76138,43058,2720,1903,21789,2109,113,6340
15695,6477,75737,39766,1116,9,14483,31,138,6351
12481,5372,121484,63185,449,173,10601,448,77,6355
5160,2163,91932,46610,284,2,4807,166,6,6359
37219,15786,63364,36034,4838,4237,24890,2881,231,6360
4719,1742,104868,44906,65,35,4401,39,14,6365
7839,2731,102914,42575,279,464,6848,62,50,6370
8119,3168,67561,32932,884,254,7074,88,0,6374
3696,1427,103134,50844,141,124,3220,65,9,6375
2725,1325,53381,35611,342,87,2373,0,53,6380
10240,3763,79160,37163,831,769,7490,622,213,6382
15886,6623,101994,49983,840,296,13933,790,34,6385
19361,8014,69663,40296,2154,3090,10961,564,34,6401
6061,2613,98042,56398,220,265,5248,52,0,6403
28041,13054,94558,63539,1855,723,24424,1092,16,6405
28775,9802,147909,64022,1014,1410,20717,2787,18,6410
14250,5920,101424,54234,815,646,11257,835,53,6416
11966,5621,68944,40786,1643,1279,8422,302,48,6418
12372,4687,115136,49792,448,39,11010,349,42,6424
22046,8786,124793,70609,618,436,19455,712,0,6437
5234,2076,117562,63603,178,67,4662,405,0,6441
245,93,109297,43540,0,0,245,0,0,6444
36074,14855,64887,36022,5029,2617,25211,780,159,6450
24482,10163,59540,35620,4352,2328,14715,500,61,6451
2834,1242,102292,61100,101,12,2564,143,0,6455
271,172,110556,102491,34,0,271,0,0,6456
47030,20535,75137,44100,5123,7125,32818,2343,142,6457
37208,16392,100614,61184,1760,823,32413,1354,15,6460
15075,5559,121185,57693,533,88,12496,1112,49,6461
18851,6114,145714,61304,529,239,16756,829,0,6468
15511,5397,141197,64432,541,286,12870,226,63,6470
7195,2908,115855,52471,273,11,6785,228,0,6471
6501,2207,114410,62071,235,34,5918,135,0,6472
24588,9705,121980,58634,1532,794,20650,1448,0,6473
14231,5192,138514,61656,389,615,11845,1254,0,6477
12801,4856,123000,56479,224,190,10965,487,0,6478
9947,4111,107493,53168,758,394,8341,470,0,6479
9409,3569,116098,49835,411,92,8463,332,0,6480
1406,600,97045,47676,158,19,1281,106,0,6481
16766,6465,96747,46226,1042,755,13444,383,22,6483
41206,15774,112366,54444,2255,1953,31190,3641,262,6484
32924,12632,121585,57922,1099,390,29242,1086,14,6489
44267,18439,98513,49086,2678,584,37636,1962,2,6492
3966,2280,69694,59716,1006,767,2034,624,34,6510
55940,21442,55248,36727,13274,20842,21681,4242,115,6511
29522,12063,81510,42920,2925,1711,22488,812,20,6512
38217,15652,46214,27652,8188,8304,17592,639,48,6513
25687,10224,84381,41944,2218,9039,12100,1116,0,6514
19749,6965,73161,35272,3683,6381,9004,570,17,6515
55336,20405,72827,34740,5812,9822,31247,2065,261,6516
14287,6016,93877,52678,1207,2805,9449,217,53,6517
20849,6558,101493,40160,1539,3090,14705,1377,37,6518
16050,5550,40069,22858,4845,4186,5568,585,192,6519
5295,1742,141000,63816,74,127,4940,115,0,6524
9050,3180,190536,83902,103,162,7381,890,0,6525
28264,11612,42282,29014,6694,5104,12715,2524,252,6604
25860,10312,57751,36323,6324,4837,13000,1413,150,6605
54125,19024,64142,29898,9051,11093,25755,4395,163,6606
7133,2131,48038,19676,2450,2823,845,518,12,6607
10923,3946,39450,20814,3601,2838,2353,562,0,6608
22165,8525,49396,28666,5015,5501,9453,717,140,6610
36922,11820,153846,59452,1666,593,29837,3248,173,6611
7630,2686,181934,83084,570,79,6913,190,0,6612
36184,14099,99934,47939,1825,2189,30003,475,16,6614
16252,6722,78636,47647,1414,3155,10702,243,24,6615
3260,1879,14852,14876,1576,1076,1036,4,0,6702
30124,11933,47736,26888,7523,11227,10699,356,71,6704
25744,11122,54129,31785,5072,5353,12830,1627,125,6705
15459,5417,54075,25423,3197,3666,6604,603,46,6706
29215,11902,61111,32743,4447,6089,16624,713,38,6708
10684,3732,47792,24836,2798,4635,3572,61,0,6710
9411,3208,124382,48854,250,456,8000,85,3,6712
16094,6042,113214,49304,212,675,14063,500,3,6716
7665,2812,135114,55701,392,41,6722,389,33,6762
31741,12285,91114,42206,1742,4033,21548,1454,0,6770
7987,3406,81686,46772,285,199,7195,47,0,6779
2314,834,99712,43418,156,104,2062,114,0,6782
9398,3662,93110,41191,791,1,8312,6,0,6786
7502,2989,91913,53520,259,152,6716,137,0,6787
14190,5390,86104,44647,1243,298,11828,881,16,6795
9775,4494,120577,66603,418,224,8800,167,29,6798
7641,2725,190515,104571,427,347,5251,472,24,6807
21571,7116,250001,147195,1166,330,18002,1452,17,6820
36969,11781,182768,81310,1762,213,33780,1404,0,6824
20565,7051,131397,62960,1069,323,17723,1112,0,6825
24881,9423,140024,121255,1520,1322,18526,1344,4,6830
14681,5197,215797,130329,578,636,12496,628,0,6831
20709,7039,250001,138453,490,335,17781,1336,6,6840
19286,7721,115958,63180,1690,3386,10633,1160,77,6850
28217,11224,103156,58006,2320,4689,17197,1131,118,6851
3160,1200,250001,142287,130,54,2890,32,9,6853
32228,11722,80398,44112,5155,7330,13935,1072,90,6854
8085,3387,97880,59334,529,865,5353,242,0,6855
8096,2734,215000,116766,267,196,6485,667,0,6870
8303,2623,250001,136155,286,272,5812,1254,18,6878
27331,9759,242574,131060,1254,480,22708,1354,58,6880
4443,1644,197143,122980,186,41,4022,246,0,6890
18473,6210,230545,108686,396,338,14807,1123,0,6897
9599,5494,75815,58190,1681,2464,4820,1485,30,6901
73238,28447,85517,52408,8244,17087,31333,4339,279,6902
13266,4668,206397,109840,303,726,10297,781,0,6903
20201,7988,125804,63076,1310,2370,12669,1936,12,6905
10057,3456,95778,47059,857,991,5872,555,0,6906
8948,3427,112827,58553,1166,1569,5387,385,135,6907
17211,5394,84549,34181,1566,4086,7192,3577,54,7001
70497,27198,80044,39629,8417,8437,38067,7349,215,7002
52594,20573,92223,47082,4436,10915,25880,4802,143,7003
7723,2951,110703,57256,688,61,7015,145,0,7004
15106,5589,120783,59223,686,700,11406,1382,107,7005
26449,9997,144142,76101,727,709,21163,2136,62,7006
25170,8162,79081,31881,2544,4096,8011,6280,38,7008
13225,4888,152813,62963,416,353,10912,1045,12,7009
25546,10526,96734,49434,2831,711,14733,3435,212,7010
40042,13784,71489,32369,3644,2278,20573,1567,104,7011
14870,5389,94615,44693,963,808,9686,1940,11,7012
29725,11514,113991,53654,1607,862,18964,3403,32,7013
4098,1783,110625,55944,230,16,3047,696,0,7014
23838,9164,152941,72825,657,306,21313,898,10,7016
39557,15026,60137,30216,6567,30898,1286,656,73,7017
29216,11276,57482,30978,5863,24528,758,429,72,7018
14394,7024,136806,92821,873,747,5830,5966,0,7020
2290,726,247000,113678,18,38,1865,129,0,7021
14935,5823,59359,35932,2506,337,8644,1073,82,7022
7723,2808,177727,73487,101,355,5861,610,0,7023
39781,18304,101603,62822,3268,1091,17180,17422,56,7024
32472,11544,72026,34418,4791,1815,22459,940,22,7026
4542,1956,107823,55478,162,0,3526,108,0,7027
7970,2540,239192,100754,96,241,6238,433,0,7028
21935,9377,71750,41669,3356,1245,7909,4058,299,7029
58754,27879,168137,102492,4511,2623,40924,7419,93,7030
16352,6634,96869,48499,1493,247,11723,1327,17,7031
41157,14703,81307,35585,4264,1979,20419,1401,138,7032
8345,2802,97600,49611,667,398,5319,257,0,7033
10064,4158,95673,50524,256,378,5189,3309,35,7034
10922,4136,112579,50480,212,331,8485,619,7,7035
44996,15976,85748,36343,3577,12344,19562,1438,113,7036
31091,10378,202619,88882,1088,1283,18703,8973,19,7039
25384,8401,165681,74936,854,8494,13783,764,185,7040
7412,2589,199602,91060,329,119,4027,2042,0,7041
26945,10925,130329,81771,1911,7230,14574,1727,0,7042
13425,4284,231214,98370,270,825,10400,656,42,7043
14438,5821,153236,80102,644,169,12789,584,0,7044
10240,3720,163047,78935,220,88,6792,2744,0,7045
4499,1430,250001,104161,59,0,3717,592,0,7046
62066,23959,76053,39248,7347,2135,26816,3814,397,7047
33523,12306,50498,27648,7136,19967,4233,583,158,7050
48399,17344,127931,60079,3142,13079,22753,2882,136,7052
30392,11963,105434,55917,1552,1156,14541,12709,63,7054
70048,20182,57832,23832,15265,5253,25069,2731,636,7055
11838,4994,79270,42203,1271,500,8756,649,0,7057
6052,2208,152422,60102,256,111,3992,1511,0,7058
16208,5554,196122,99925,541,504,11616,2843,19,7059
47883,15678,66761,29780,8474,12067,9908,1203,325,7060
14253,4593,90477,34978,1839,7104,2251,127,0,7062
14849,4237,82188,29345,2384,5307,2365,269,0,7063
4031,1210,140104,42718,36,429,1711,472,9,7064
29664,12079,86557,43300,2027,9437,11563,1936,0,7065
15415,5902,120882,56980,433,386,13530,551,0,7066
18581,6220,129122,48773,1056,732,12538,2896,59,7067
6221,2451,135451,68547,114,31,4806,764,0,7068
6651,2324,152168,73676,140,26,5366,916,0,7069
18754,6755,128576,57150,748,519,12658,2951,58,7070
22332,9055,104338,49048,1324,959,15349,1306,0,7071
6341,2586,89669,46601,604,63,4819,572,16,7072
10020,4258,92536,48616,571,429,5603,2516,0,7073
3093,950,90263,33568,76,56,2158,270,15,7074
9978,3851,132901,61861,543,260,6818,1849,25,7075
24727,8823,179531,80725,617,2055,16612,3010,218,7076
2695,1084,107887,47387,112,271,1635,214,0,7077
14287,4513,250001,154251,528,331,7496,5636,0,7078
18648,5863,173012,77719,1085,4548,11484,881,7,7079
24256,8139,123516,48232,856,2838,13386,4123,10,7080
17011,6610,141759,63061,759,1858,11279,1752,5,7081
5612,1968,153977,79712,131,39,4706,620,0,7082
56900,19742,114938,48565,3184,19698,19658,6437,15,7083
16790,7862,120395,76584,1252,558,9773,2377,48,7086
67258,25610,59967,31030,13530,4136,24697,2088,528,7087
3056,1145,86556,38993,242,2180,302,34,12,7088
30852,10439,202450,96642,604,857,24403,2499,41,7090
6991,2537,162531,79245,166,81,5380,802,0,7092
64203,25581,70683,38876,12613,1973,28262,4277,840,7093
21470,8607,129348,60425,1122,924,9941,7090,19,7094
20927,7812,103481,43125,1191,2649,11162,3669,7,7095
13506,6288,35515,28639,3891,6633,3033,708,86,7102
35318,12793,40653,21850,9416,25586,3151,1702,185,7103
55412,20197,51511,26053,12299,13711,17263,364,321,7104
56696,19484,51927,23479,10363,3853,22627,415,250,7105
36538,12682,48983,26530,7391,29161,878,1858,109,7106
41907,15112,46916,26749,9946,13447,9050,580,211,7107
27830,11130,32739,21730,9536,21956,1096,165,0,7108
37893,13715,85374,38799,4205,3208,18218,3770,103,7109
29695,11676,112318,56063,1555,947,20721,3172,82,7110
60268,22178,57293,27378,11317,49604,3777,353,215,7111
27122,10823,49966,27468,6010,24148,816,227,73,7112
13154,4205,32591,17376,3387,6190,2479,173,9,7114
27996,9545,60377,26374,4743,6434,9650,391,177,7201
44673,14985,63032,26725,5759,6501,10163,1162,654,7202
22500,8223,75264,37208,1870,10202,4569,257,0,7203
13964,5100,97769,44845,661,1510,6841,1670,6,7204
22262,7248,89804,38490,2328,10779,5043,304,73,7205
30364,8839,54206,22470,6030,5820,4849,350,45,7206
32632,12119,59085,30601,4066,5339,13440,1085,264,7208
53237,26529,165235,106592,3887,3978,23071,17910,54,7302
50805,19122,65504,34739,10351,17034,12488,6909,255,7304
70738,25628,73735,36803,12422,30120,13592,11733,407,7305
54779,22582,74610,38823,9263,6703,17520,18386,589,7306
42184,17132,76664,42709,5521,3086,16356,10381,347,7307
14371,7122,191912,104789,1611,1008,4245,7871,44,7310
6817,2271,163875,92202,169,57,5186,1094,0,7401
21261,7220,84578,36519,2545,1567,13585,2046,69,7407
34948,12309,141540,60255,2136,1234,25849,4150,18,7410
11010,3770,204833,102802,356,258,8863,1073,0,7417
4234,1409,250001,127820,3,58,3242,488,0,7423
27474,10925,106107,52186,1831,1253,20728,1677,41,7424
25471,9644,120618,62760,840,685,19942,2808,48,7430
7011,2882,135909,67593,100,132,6195,175,14,7432
12731,4378,162910,62885,299,108,10906,477,3,7436
4620,1506,154038,55847,108,0,4092,77,25,7440
11052,4227,113781,51422,960,59,9234,653,0,7442
10941,4704,111503,64465,753,186,10010,293,3,7444
14739,5221,160589,74913,225,92,11550,1128,24,7446
26054,8703,211154,93774,618,455,19239,4027,58,7450
12086,3652,202586,74312,276,166,9334,1810,32,7452
11692,4256,141800,62750,262,211,10061,278,67,7456
11676,3924,233669,108337,507,404,8759,1553,17,7458
10068,3423,150861,61546,260,106,8517,747,8,7463
54557,18907,147740,63140,1429,1637,42217,5418,0,7470
16802,5837,184458,91373,385,90,15104,815,12,7481
35492,12172,38776,21039,10213,8647,5070,881,137,7501
17328,4561,72036,24478,3858,2062,3928,4277,0,7502
19625,6291,60431,26083,3555,1862,6751,107,0,7503
13781,4163,64810,27421,2666,5559,1978,287,0,7504
4592,1552,23780,14927,1784,1151,805,41,25,7505
19456,7585,105168,51860,950,862,14849,142,0,7506
23631,8064,95711,41769,2150,2820,13790,948,183,7508
10975,3781,112097,50260,420,448,8224,271,0,7512
11069,3161,71023,25303,1526,1831,1365,75,84,7513
18461,6167,56686,23434,3380,6553,1701,282,0,7514
22377,7140,46711,20350,6382,6658,4252,1390,121,7522
15139,4471,47889,22400,3779,4158,2769,29,32,7524
45758,19770,79133,44428,5547,9343,18267,5976,79,7601
8940,3199,113260,48011,341,1156,4559,729,65,7603
12080,4283,114219,49758,1111,762,8790,1122,8,7604
9291,3441,110583,61944,413,192,3922,3464,3,7605
2820,918,87813,39716,288,92,1643,118,0,7606
10040,3702,119057,49808,410,578,5813,1743,61,7607
1449,515,228194,124312,66,0,913,451,0,7620
28223,9306,121738,44580,1844,2655,13237,7737,163,7621
8555,2721,181652,69763,641,287,4186,2987,129,7624
9105,3060,162430,67673,237,111,5712,2663,0,7626
4930,1690,165119,91523,23,16,3511,1319,0,7627
18014,6593,116708,52142,1150,674,10867,3304,7,7628
7281,2626,141908,62132,299,46,5856,903,0,7630
29109,11317,93134,60297,3902,6817,12375,3614,167,7631
5347,1860,213261,102113,120,97,2466,2303,0,7632
4826,1737,183138,89088,273,2,3507,946,11,7640
3342,1069,215972,80677,155,98,2311,408,3,7641
10125,3416,175802,66663,311,204,8204,724,13,7642
10954,4334,72722,42435,983,412,5544,2359,113,7643
25969,9279,80044,40888,3112,2965,14812,1798,74,7644
8413,3066,175179,74722,290,154,6437,1171,0,7645
16888,6170,107976,51889,750,776,9597,3410,141,7646
5336,1704,122222,55500,283,63,3149,1743,1,7647
5657,1964,156630,63518,169,34,3461,1785,13,7648
8208,2733,196023,75156,311,121,6472,985,0,7649
20231,7119,93250,42538,2442,447,4836,12676,13,7650
26582,8410,136824,55747,1227,911,16517,6351,145,7652
9098,3203,164241,66515,220,133,7752,388,0,7656
11465,4028,105609,45604,539,128,5275,3417,0,7657
13161,5070,94047,42695,1518,839,7246,902,102,7660
12022,4369,150073,71926,335,627,7104,3603,0,7661
5790,2376,110944,58444,310,264,4070,506,12,7662
14320,5321,123238,51631,706,636,11065,790,24,7663
41427,13333,130080,59414,2079,8814,19850,3820,168,7666
15299,5076,207652,97437,460,210,9448,4804,0,7670
26989,9609,168662,72115,895,631,18884,4226,7,7675
9268,3362,155930,72626,237,134,8267,363,13,7676
6096,2120,227500,81156,163,109,4960,267,23,7677
25253,11091,109911,75914,1996,1216,20427,444,278,7701
4138,1388,158065,67892,123,25,3691,188,15,7702
6221,2106,229643,113189,60,220,5778,30,0,7704
1811,637,125750,89750,56,5,1422,13,2,7711
39271,17324,91275,57530,4366,8259,24871,1419,236,7712
8279,3661,111611,73777,313,240,7628,72,25,7716
1792,868,106563,90056,163,12,1679,22,0,7717
6667,2411,160154,57711,154,14,5926,117,0,7718
21994,9034,116116,62173,986,480,19847,402,7,7719
4151,1923,89967,54695,217,4,3543,167,0,7720
3958,1466,105302,41788,245,693,2226,710,0,7721
10014,3546,185417,90436,264,71,8908,356,0,7722
728,296,73796,75414,106,13,529,24,0,7723
23739,9848,96794,55295,2209,2213,17191,1784,116,7724
44707,16290,144470,65471,1918,1722,36760,3517,20,7726
6982,2588,129857,52640,287,608,5797,203,0,7727
56896,20738,104417,51633,3551,3268,43026,3639,818,7728
16720,6370,118034,51525,640,156,14462,419,0,7730
39684,13289,129501,48114,2464,1316,32380,1531,18,7731
4740,2536,87039,72384,282,34,4071,349,0,7732
17130,6026,171071,88584,730,155,13002,2713,56,7733
13540,5101,84508,36222,1644,1312,10025,198,0,7734
19369,7895,93839,46361,880,1219,14950,604,0,7735
4181,1490,126136,51632,167,199,3440,199,0,7737
6793,2324,186875,79608,82,2,5675,623,0,7738
6104,2248,216974,102990,72,0,6075,0,0,7739
32091,12876,72520,39312,6017,4369,20741,707,232,7740
18230,5984,179102,78016,723,191,13645,3599,0,7746
32749,13137,123183,58959,1798,2343,23998,2912,103,7747
28112,10117,141241,64140,1245,436,24637,775,128,7748
3199,1520,144792,116528,82,24,2786,125,0,7750
21311,7231,168351,75054,568,529,14143,5286,0,7751
37243,15885,85352,47433,3625,10505,21597,1012,68,7753
6495,2027,126397,51171,477,201,5280,53,0,7755
3246,1838,72500,71408,154,59,2948,41,0,7756
6119,2459,132723,66586,224,31,5540,126,0,7757
4462,1641,116927,52866,212,167,3712,132,0,7758
9613,3471,201534,130326,415,8,9209,106,1,7760
8196,4018,111366,81691,379,21,7547,200,0,7762
8547,2747,114036,49295,440,474,7431,52,0,7764
26548,8899,70942,37775,3209,2072,11005,1016,50,7801
3990,1396,110208,47030,234,72,2778,221,0,7803
